gefilmd, 81
uitstoot, 72
zoektocht, 72
historische, 72
samenwerking, 72
hypotheekrente, 102
ge, 71
lid, 71
ASML, 71
past, 71
Ronde, 71
ronde, 71
hangt, 71
boeren, 149
invloed, 71
Centrale, 89
Daarvoor, 71
Brazilië, 71
populair, 79
consument, 98
overweegt, 71
Schulting, 71
criminelen, 79
gevangenisstraf, 71
Net, 70
CO2, 70
Eén, 79
wind, 70
woord, 70
eruit, 70
Wouter, 70
gezegd, 70
feestje, 70
doordat, 70
Netflix, 89
vertelde, 70
explosie, 89
pensioenen, 78
arbeidsmarkt, 97
rel, 69
Ten, 110
Audi, 69
dier, 69
toont, 69
voort, 77
aarde, 69
voert, 69
viert, 69
Vader, 86
witte, 69
midden, 69
Nasdaq, 86
schuld, 69
meldde, 69
Suzanne, 69
sterren, 69
blijken, 69
Matthijs, 69
Mogelijk, 77
verboden, 69
vrijheid, 77
vertrekt, 69
reageren, 69
tegenover, 78
boodschap, 69
gereageerd, 69
echtgenoot, 69
ADO, 68
NPO, 68
luxe, 68
greep, 68
leeft, 68
Laura, 68
Poolse, 76
social, 68
missen, 68
PostNL, 77
Thierry, 68
gebeurd, 68
besloot, 68
